Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,
2020,8,4,7,0,0,15.5,0,0,0,0,10.600000000000001,0,0,0,0.274,72.68,130,0.16,1023,1.7000000000000002,11,1.8,N/A
2020,8,4,8,0,0,15.3,0,0,0,0,10.200000000000001,0,0,0,0.274,71.66,117,0.16,1023,1.6,11,1.8,N/A
2020,8,4,9,0,0,15.200000000000001,0,0,0,0,9.8,0,0,0,0.273,70.28,104.14,0.16,1024,1.6,12,1.8,N/A
2020,8,4,10,0,0,15.5,0,0,0,0,10,0,0,0,0.271,69.58,91.60000000000001,0.16,1024,1.6,14,1.6,N/A
2020,8,4,11,0,47,16.900000000000002,47,486,135,0,11,486,0,135,0.27,68.38,79.51,0.16,1025,1.6,21,1.3,N/A
2020,8,4,12,0,69,18.2,69,705,327,0,11.3,705,0,327,0.27,63.99,68.45,0.16,1025,1.6,37,1.2000000000000002,N/A
2020,8,4,13,0,81,19.400000000000002,81,801,496,0,12.9,801,0,496,0.27,66.09,58.78,0.16,1025,1.6,54,1.5,N/A
2020,8,4,14,0,88,20.6,88,851,619,0,14,851,0,619,0.27,65.97,51.38,0.16,1025,1.6,58,2,N/A
2020,8,4,15,0,90,21.3,90,874,682,0,14.4,874,0,682,0.27,64.97,47.34,0.16,1024,1.6,55,2.5,N/A
2020,8,4,16,0,88,21.6,88,880,682,0,14.4,880,0,682,0.269,63.79,47.54,0.16,1023,1.5,51,2.8000000000000003,N/A
2020,8,4,17,0,82,21.5,82,862,614,0,14.700000000000001,862,0,614,0.269,65.36,51.93,0.16,1023,1.5,49,3,N/A
2020,8,4,18,0,76,21,76,816,489,0,15.3,816,0,489,0.268,69.82000000000001,59.58,0.16,1022,1.4000000000000001,50,3.2,N/A
2020,8,4,19,0,63,20.1,63,724,318,0,15.9,724,0,318,0.267,76.63,69.41,0.16,1022,1.3,50,3.4000000000000004,N/A
2020,8,4,20,0,40,18.400000000000002,40,508,124,0,15.700000000000001,508,0,124,0.267,84.27,80.56,0.16,1022,1.3,49,3.6,N/A
2020,8,4,21,0,0,17.2,0,0,0,0,15.100000000000001,0,0,0,0.267,87.56,92.72,0.16,1022,1.2000000000000002,48,3.9000000000000004,N/A
2020,8,4,22,0,0,16.400000000000002,0,0,0,0,14.9,0,0,0,0.267,90.88,105.29,0.16,1023,1.2000000000000002,46,3.9000000000000004,N/A
2020,8,4,23,0,0,15.9,0,0,0,0,14.700000000000001,0,0,0,0.267,92.77,118.17,0.16,1023,1.2000000000000002,45,3.8000000000000003,N/A
2020,8,5,0,0,0,15.5,0,0,0,0,14.600000000000001,0,0,0,0.266,94.31,131.16,0.16,1023,1.1,45,3.8000000000000003,N/A
2020,8,5,1,0,0,15.200000000000001,0,0,0,0,14.5,0,0,0,0.265,95.39,144.03,0.16,1023,1.1,45,3.9000000000000004,N/A
2020,8,5,2,0,0,14.8,0,0,0,0,14.3,0,0,0,0.265,96.9,156.22,0.16,1023,1.1,45,3.9000000000000004,N/A
2020,8,5,3,0,0,14.5,0,0,0,0,14,0,0,0,0.265,97.03,165.57,0.16,1022,1.1,44,3.9000000000000004,N/A
2020,8,5,4,0,0,14.200000000000001,0,0,0,0,13.700000000000001,0,0,0,0.265,96.58,164.94,0.16,1022,1,43,3.9000000000000004,N/A
2020,8,5,5,0,0,13.8,0,0,0,0,13.3,0,0,0,0.265,96.59,155.08,0.16,1022,1,42,3.9000000000000004,N/A
2020,8,5,6,0,0,13.5,0,0,0,0,12.8,0,0,0,0.265,95.77,142.76,0.16,1021,1,41,3.8000000000000003,N/A
2020,8,5,7,0,0,13.100000000000001,0,0,0,0,12.4,0,0,0,0.265,95.83,129.86,0.16,1021,1,40,3.6,N/A
2020,8,5,8,0,0,12.700000000000001,0,0,0,0,12,0,0,0,0.265,95.8,116.86,0.16,1022,1,38,3.4000000000000004,N/A
2020,8,5,9,0,0,12.5,0,0,0,0,11.700000000000001,0,0,0,0.264,94.62,103.99000000000001,0.16,1023,1,34,3.1,N/A
2020,8,5,10,0,0,12.8,0,0,0,0,11.5,0,0,0,0.263,91.91,91.44,0.16,1023,1,31,2.8000000000000003,N/A
2020,8,5,11,0,42,14.4,42,572,148,0,11.9,572,0,148,0.262,85.07000000000001,79.34,0.16,1023,1.1,31,2.9000000000000004,N/A
2020,8,5,12,0,60,16.2,60,768,345,0,12.700000000000001,768,0,345,0.262,79.81,68.24,0.16,1024,1.1,33,2.8000000000000003,N/A
2020,8,5,13,0,70,18.3,70,852,515,0,13.8,852,0,515,0.261,74.89,58.550000000000004,0.16,1023,1.2000000000000002,37,2.6,N/A
2020,8,5,14,0,77,19.900000000000002,77,890,636,0,14.700000000000001,890,0,636,0.261,71.88,51.120000000000005,0.16,1023,1.3,38,2.2,N/A
2020,8,5,15,0,83,21.1,83,901,697,0,15,901,0,697,0.261,68.37,47.07,0.16,1022,1.3,42,2.1,N/A
2020,8,5,16,0,83,21.6,83,896,691,0,15.3,896,0,691,0.261,67.21000000000001,47.27,0.16,1021,1.4000000000000001,45,2.3000000000000003,N/A
2020,8,5,17,0,81,21.700000000000003,81,873,622,0,15.5,873,0,622,0.261,67.67,51.69,0.16,1020,1.4000000000000001,45,2.5,N/A
2020,8,5,18,0,73,21.400000000000002,73,822,492,0,15.9,822,0,492,0.26,70.83,59.38,0.16,1020,1.5,46,2.9000000000000004,N/A
2020,8,5,19,0,63,20.400000000000002,63,721,318,0,16.400000000000002,721,0,318,0.26,77.75,69.24,0.16,1020,1.5,47,3.2,N/A
2020,8,5,20,0,41,18.6,41,497,124,0,16.1,497,0,124,0.259,85.33,80.43,0.16,1020,1.5,45,3.5,N/A
2020,8,5,21,0,0,17.400000000000002,0,0,0,0,15.5,0,0,0,0.26,88.79,92.60000000000001,0.16,1020,1.5,41,3.6,N/A
2020,8,5,22,0,0,17,0,0,0,0,15.4,0,0,0,0.26,90.21000000000001,105.19,0.16,1021,1.5,37,3.3000000000000003,N/A
2020,8,5,23,0,0,16.6,0,0,0,0,15.200000000000001,0,0,0,0.26,91.61,118.08,0.16,1021,1.4000000000000001,34,3,N/A
2020,8,6,0,0,0,16.2,0,0,0,0,15,0,0,0,0.261,92.73,131.07,0.16,1021,1.3,31,2.8000000000000003,N/A
2020,8,6,1,0,0,15.9,0,0,0,0,14.700000000000001,0,0,0,0.261,92.71000000000001,143.92000000000002,0.16,1021,1.3,27,2.7,N/A
2020,8,6,2,0,0,15.700000000000001,0,0,0,0,14.3,0,0,0,0.262,91.49,156.08,0.16,1021,1.2000000000000002,24,2.7,N/A
2020,8,6,3,0,0,15.4,0,0,0,0,13.8,0,0,0,0.262,90.21000000000001,165.33,0.16,1020,1.2000000000000002,22,2.8000000000000003,N/A
2020,8,6,4,0,0,15.200000000000001,0,0,0,0,13.3,0,0,0,0.262,88.35000000000001,164.68,0.16,1020,1.2000000000000002,20,2.8000000000000003,N/A
2020,8,6,5,0,0,14.9,0,0,0,0,12.8,0,0,0,0.262,87.44,154.89000000000001,0.16,1020,1.2000000000000002,14,2.8000000000000003,N/A
2020,8,6,6,0,0,14.600000000000001,0,0,0,0,12.5,0,0,0,0.262,87.08,142.61,0.16,1020,1.2000000000000002,6,2.5,N/A
2020,8,6,7,0,0,14.4,0,0,0,0,12.200000000000001,0,0,0,0.261,86.81,129.72,0.16,1020,1.2000000000000002,357,2.3000000000000003,N/A
2020,8,6,8,0,0,14.200000000000001,0,0,0,0,12.100000000000001,0,0,0,0.26,87.22,116.72,0.16,1021,1.1,349,2.2,N/A
2020,8,6,9,0,0,14,0,0,0,0,12,0,0,0,0.26,88.04,103.84,0.16,1022,1.1,346,2,N/A
2020,8,6,10,0,0,14.4,0,0,0,0,12.200000000000001,0,0,0,0.259,86.58,91.27,0.16,1022,1.1,350,1.9000000000000001,N/A
2020,8,6,11,0,40,16.1,40,591,152,0,12.8,591,0,152,0.259,80.83,79.15,0.16,1023,1.1,357,2.2,N/A
2020,8,6,12,0,60,17.8,60,770,348,0,13.700000000000001,770,0,348,0.26,77.16,68.04,0.16,1023,1.1,7,2,N/A
2020,8,6,13,0,70,19.6,70,857,520,0,15.100000000000001,857,0,520,0.26,75.08,58.31,0.16,1023,1.1,18,1.8,N/A
2020,8,6,14,0,76,21.3,76,896,641,0,15.8,896,0,641,0.26,70.67,50.86,0.16,1023,1.2000000000000002,24,1.8,N/A
2020,8,6,15,0,79,22.5,79,914,704,0,16,914,0,704,0.26,66.55,46.79,0.16,1022,1.2000000000000002,31,1.7000000000000002,N/A
2020,8,6,16,0,79,23.3,79,908,698,0,15.8,908,0,698,0.261,62.7,47.01,0.16,1021,1.3,37,1.6,N/A
2020,8,6,17,0,77,23.400000000000002,77,886,629,0,15.9,886,0,629,0.261,62.730000000000004,51.46,0.16,1021,1.3,43,1.6,N/A
2020,8,6,18,0,73,22.900000000000002,73,829,497,0,16.400000000000002,829,0,497,0.262,66.9,59.18,0.16,1021,1.4000000000000001,46,1.6,N/A
2020,8,6,19,0,61,22.200000000000003,61,734,323,0,16.6,734,0,323,0.262,70.49,69.08,0.16,1021,1.4000000000000001,45,1.6,N/A
2020,8,6,20,0,40,20.5,40,522,128,0,16.5,522,0,128,0.263,77.71000000000001,80.29,0.16,1021,1.4000000000000001,42,1.6,N/A
2020,8,6,21,0,0,19.1,0,0,0,0,15.4,0,0,0,0.263,79.39,92.48,0.16,1021,1.4000000000000001,35,1.8,N/A
2020,8,6,22,0,0,18.400000000000002,0,0,0,0,15.100000000000001,0,0,0,0.263,81.21000000000001,105.09,0.16,1021,1.4000000000000001,29,1.9000000000000001,N/A
2020,8,6,23,0,0,18.1,0,0,0,0,14.8,0,0,0,0.262,81.23,117.98,0.16,1022,1.4000000000000001,25,1.9000000000000001,N/A
2020,8,7,0,0,0,17.900000000000002,0,0,0,0,14.5,0,0,0,0.262,80.31,130.97,0.16,1022,1.4000000000000001,22,1.9000000000000001,N/A
2020,8,7,1,0,0,17.6,0,0,0,0,14,0,0,0,0.263,79.51,143.81,0.16,1022,1.3,19,1.9000000000000001,N/A
2020,8,7,2,0,0,17.5,0,0,0,0,13.5,0,0,0,0.263,77.35000000000001,155.93,0.16,1021,1.2000000000000002,16,1.9000000000000001,N/A
2020,8,7,3,0,0,17.3,0,0,0,0,13.100000000000001,0,0,0,0.264,76.22,165.09,0.16,1021,1.2000000000000002,13,1.7000000000000002,N/A
2020,8,7,4,0,0,17,0,0,0,0,12.8,0,0,0,0.264,76.12,164.42000000000002,0.16,1021,1.1,9,1.5,N/A
2020,8,7,5,0,0,16.5,0,0,0,0,12.5,0,0,0,0.264,77.34,154.70000000000002,0.16,1020,1.1,1,1.2000000000000002,N/A
2020,8,7,6,0,0,15.9,0,0,0,0,12.5,0,0,0,0.265,80,142.45000000000002,0.16,1020,1.2000000000000002,339,0.9,N/A
2020,8,7,7,0,0,15,0,0,0,0,12.600000000000001,0,0,0,0.266,85.4,129.57,0.16,1020,1.2000000000000002,289,0.8,N/A
2020,8,7,8,0,0,14.4,0,0,0,0,12.600000000000001,0,0,0,0.267,88.93,116.57000000000001,0.16,1021,1.3,270,0.9,N/A
2020,8,7,9,0,0,14.200000000000001,0,0,0,0,12.4,0,0,0,0.267,89.09,103.69,0.16,1021,1.3,275,1.1,N/A
2020,8,7,10,0,0,14.4,0,0,0,0,12.3,0,0,0,0.266,87.18,91.10000000000001,0.16,1022,1.3,284,1.3,N/A
2020,8,7,11,0,46,16.2,46,530,147,0,12.8,530,0,147,0.266,80.06,78.97,0.16,1022,1.3,295,1.6,N/A
2020,8,7,12,0,68,17.8,68,728,343,1,13.4,728,0,343,0.266,75.46000000000001,67.83,0.16,1023,1.3,303,1.1,N/A
2020,8,7,13,0,221,19.5,81,816,512,3,14,82,0,264,0.267,70.7,58.07,0.16,1023,1.4000000000000001,310,0.7000000000000001,N/A
2020,8,7,14,0,88,21,88,862,635,1,14.100000000000001,862,0,635,0.268,64.56,50.59,0.16,1023,1.4000000000000001,358,0.4,N/A
2020,8,7,15,0,99,21.900000000000002,99,863,693,0,14,863,0,693,0.269,60.84,46.51,0.16,1022,1.4000000000000001,59,0.7000000000000001,N/A
2020,8,7,16,0,99,22.1,99,862,690,0,14.3,862,0,690,0.269,61.1,46.730000000000004,0.16,1021,1.4000000000000001,67,1,N/A
2020,8,7,17,0,94,21.900000000000002,94,838,619,0,14.5,838,0,619,0.269,62.690000000000005,51.22,0.16,1021,1.5,67,1.4000000000000001,N/A
2020,8,7,18,0,94,21.400000000000002,94,759,485,0,14.8,759,0,485,0.27,66.12,58.980000000000004,0.16,1020,1.5,65,1.7000000000000002,N/A
2020,8,7,19,0,77,20.400000000000002,77,659,314,0,15.5,659,0,314,0.27,73.7,68.91,0.16,1021,1.4000000000000001,59,1.9000000000000001,N/A
2020,8,7,20,0,47,18.5,47,437,122,0,15.600000000000001,437,0,122,0.271,83.43,80.16,0.16,1021,1.4000000000000001,52,1.8,N/A
2020,8,7,21,0,0,17.1,0,0,0,0,15.100000000000001,0,0,0,0.273,87.78,92.37,0.16,1021,1.4000000000000001,46,2,N/A
2020,8,7,22,0,0,16.400000000000002,0,0,0,1,15,0,0,0,0.275,91.31,104.99000000000001,0.16,1022,1.4000000000000001,43,2,N/A
2020,8,7,23,0,0,15.9,0,0,0,0,15,0,0,0,0.277,94.44,117.89,0.16,1022,1.5,40,2,N/A
2020,8,8,0,0,0,15.600000000000001,0,0,0,0,15,0,0,0,0.277,96.38,130.88,0.16,1023,1.5,38,2,N/A
2020,8,8,1,0,0,15.5,0,0,0,0,15,0,0,0,0.277,96.59,143.70000000000002,0.16,1023,1.5,38,1.9000000000000001,N/A
2020,8,8,2,0,0,15.3,0,0,0,0,14.9,0,0,0,0.277,97.15,155.78,0.16,1022,1.5,40,2,N/A
2020,8,8,3,0,0,15.100000000000001,0,0,0,0,14.700000000000001,0,0,0,0.277,97.48,164.84,0.16,1022,1.4000000000000001,40,2,N/A
2020,8,8,4,0,0,15,0,0,0,0,14.5,0,0,0,0.277,96.88,164.16,0.16,1022,1.4000000000000001,40,2,N/A
2020,8,8,5,0,0,15,0,0,0,4,14.3,0,0,0,0.277,95.49,154.51,0.16,1021,1.4000000000000001,38,1.8,N/A
2020,8,8,6,0,0,14.9,0,0,0,1,14,0,0,0,0.277,94.53,142.29,0.16,1021,1.4000000000000001,34,1.7000000000000002,N/A
2020,8,8,7,0,0,14.9,0,0,0,1,13.700000000000001,0,0,0,0.277,92.68,129.42000000000002,0.16,1021,1.5,29,1.6,N/A
2020,8,8,8,0,0,15.100000000000001,0,0,0,1,13.5,0,0,0,0.276,89.91,116.42,0.16,1022,1.5,24,1.4000000000000001,N/A
2020,8,8,9,0,0,15.100000000000001,0,0,0,7,13.100000000000001,0,0,0,0.276,87.73,103.53,0.16,1022,1.5,24,1.3,N/A
2020,8,8,10,0,0,15.200000000000001,0,0,0,0,12.9,0,0,0,0.273,86.29,90.93,0.16,1023,1.5,29,1.2000000000000002,N/A
2020,8,8,11,0,56,16.400000000000002,56,458,145,0,13.4,458,0,145,0.272,82.31,78.78,0.16,1023,1.5,34,1.3,N/A
2020,8,8,12,0,71,17.7,91,631,331,3,13.8,0,0,71,0.27,78.16,67.61,0.16,1024,1.5,50,1.3,N/A
2020,8,8,13,0,197,19.1,107,742,501,3,14.4,26,0,210,0.27,74.29,57.83,0.16,1024,1.5,62,1.5,N/A
2020,8,8,14,0,180,20.200000000000003,115,799,625,3,14.600000000000001,4,0,182,0.268,70.18,50.32,0.16,1023,1.5,66,1.8,N/A
2020,8,8,15,0,219,20.8,114,830,688,3,14.700000000000001,11,0,227,0.266,68.09,46.22,0.16,1023,1.6,67,1.9000000000000001,N/A
2020,8,8,16,0,208,21,113,831,685,3,14.700000000000001,9,0,214,0.264,67.27,46.46,0.16,1022,1.6,68,2,N/A
2020,8,8,17,0,223,21,107,807,615,3,14.8,19,0,235,0.263,67.48,50.980000000000004,0.16,1022,1.6,68,2.3000000000000003,N/A
2020,8,8,18,0,214,20.5,108,721,481,3,14.8,73,0,252,0.263,69.96000000000001,58.78,0.16,1021,1.6,65,2.6,N/A
2020,8,8,19,0,89,19.6,89,607,309,1,15.4,607,0,309,0.265,76.62,68.75,0.16,1021,1.6,62,2.8000000000000003,N/A
2020,8,8,20,0,54,18,54,375,119,0,15.600000000000001,375,0,119,0.267,85.8,80.02,0.16,1021,1.6,58,3,N/A
2020,8,8,21,0,0,16.6,0,0,0,0,15.4,0,0,0,0.267,92.46000000000001,92.25,0.16,1022,1.6,52,3.4000000000000004,N/A
2020,8,8,22,0,0,16,0,0,0,1,15.3,0,0,0,0.267,95.73,104.89,0.16,1022,1.6,47,3.4000000000000004,N/A
2020,8,8,23,0,0,15.600000000000001,0,0,0,1,15.200000000000001,0,0,0,0.266,97.23,117.79,0.16,1022,1.6,44,3.2,N/A
2020,8,9,0,0,0,15.4,0,0,0,1,15,0,0,0,0.266,97.42,130.78,0.16,1022,1.6,43,3.1,N/A
2020,8,9,1,0,0,15.100000000000001,0,0,0,1,14.8,0,0,0,0.266,98.17,143.59,0.16,1022,1.6,43,3.1,N/A
2020,8,9,2,0,0,14.9,0,0,0,1,14.600000000000001,0,0,0,0.267,98.37,155.62,0.16,1022,1.6,43,3.2,N/A
2020,8,9,3,0,0,14.600000000000001,0,0,0,1,14.5,0,0,0,0.266,99.14,164.58,0.16,1022,1.5,43,3.4000000000000004,N/A
2020,8,9,4,0,0,14.4,0,0,0,0,14.200000000000001,0,0,0,0.265,98.89,163.89000000000001,0.16,1021,1.5,40,3.4000000000000004,N/A
2020,8,9,5,0,0,14.200000000000001,0,0,0,0,14,0,0,0,0.263,98.4,154.31,0.16,1021,1.6,37,3.4000000000000004,N/A
2020,8,9,6,0,0,14,0,0,0,0,13.600000000000001,0,0,0,0.262,97.57000000000001,142.12,0.16,1020,1.6,34,3.3000000000000003,N/A
2020,8,9,7,0,0,13.700000000000001,0,0,0,0,13.3,0,0,0,0.261,97.21000000000001,129.26,0.16,1020,1.6,31,3.2,N/A
2020,8,9,8,0,0,13.600000000000001,0,0,0,0,12.9,0,0,0,0.261,95.42,116.26,0.16,1020,1.6,29,3.3000000000000003,N/A
2020,8,9,9,0,0,13.600000000000001,0,0,0,1,12.5,0,0,0,0.261,93.27,103.36,0.16,1020,1.6,29,3.4000000000000004,N/A
2020,8,9,10,0,0,14,0,0,0,0,12.4,0,0,0,0.26,90.25,90.15,0.16,1020,1.5,27,3.3000000000000003,N/A
2020,8,9,11,0,49,15.4,49,512,151,0,12.8,512,0,151,0.26,84.3,78.58,0.16,1020,1.5,26,3.4000000000000004,N/A
2020,8,9,12,0,71,17.1,71,712,345,0,13.5,712,0,345,0.261,79.41,67.39,0.16,1020,1.6,28,3.1,N/A
2020,8,9,13,0,83,19,83,809,516,0,14.600000000000001,809,0,516,0.261,75.43,57.58,0.16,1020,1.6,34,2.7,N/A
2020,8,9,14,0,89,20.6,89,858,640,0,15,858,0,640,0.262,70.18,50.04,0.16,1020,1.6,36,2.4000000000000004,N/A
2020,8,9,15,0,97,21.8,97,862,697,0,14.8,862,0,697,0.262,64.4,45.93,0.16,1019,1.7000000000000002,38,2.1,N/A
2020,8,9,16,0,96,22.5,96,862,694,0,14.8,862,0,694,0.262,61.730000000000004,46.18,0.16,1018,1.7000000000000002,44,1.8,N/A
2020,8,9,17,0,92,22.5,92,838,623,0,15,838,0,623,0.262,62.550000000000004,50.730000000000004,0.16,1017,1.8,49,1.9000000000000001,N/A
2020,8,9,18,0,89,22,89,768,489,0,15.5,768,0,489,0.263,66.43,58.58,0.16,1016,1.9000000000000001,53,2.1,N/A
2020,8,9,19,0,74,21,74,667,317,0,16.2,667,0,317,0.263,73.89,68.58,0.16,1016,1.9000000000000001,53,2.2,N/A
2020,8,9,20,0,46,19.200000000000003,46,451,125,0,16.3,451,0,125,0.264,83.11,79.88,0.16,1016,1.9000000000000001,49,2.1,N/A
2020,8,9,21,0,0,17.8,0,0,0,0,15.5,0,0,0,0.265,86.31,92.13,0.16,1016,1.9000000000000001,42,2.4000000000000004,N/A
2020,8,9,22,0,0,17,0,0,0,0,15.200000000000001,0,0,0,0.265,89.43,104.78,0.16,1016,1.9000000000000001,37,2.7,N/A
2020,8,9,23,0,0,16.6,0,0,0,0,15,0,0,0,0.266,90.55,117.7,0.16,1016,1.8,34,2.7,N/A
2020,8,10,0,0,0,16.3,0,0,0,0,14.700000000000001,0,0,0,0.267,90.5,130.69,0.16,1015,1.8,30,2.7,N/A
2020,8,10,1,0,0,16.400000000000002,0,0,0,0,14.3,0,0,0,0.268,87.45,143.48,0.16,1015,1.8,26,2.6,N/A
2020,8,10,2,0,0,16.5,0,0,0,0,13.8,0,0,0,0.27,84.02,155.47,0.16,1014,1.9000000000000001,23,2.4000000000000004,N/A
2020,8,10,3,0,0,16.3,0,0,0,0,13.4,0,0,0,0.271,82.78,164.33,0.16,1013,1.9000000000000001,21,2.5,N/A
2020,8,10,4,0,0,16,0,0,0,0,13,0,0,0,0.272,82.35000000000001,163.61,0.16,1013,1.9000000000000001,20,2.6,N/A
2020,8,10,5,0,0,15.700000000000001,0,0,0,0,12.700000000000001,0,0,0,0.272,82.17,154.1,0.16,1012,1.9000000000000001,18,2.7,N/A
2020,8,10,6,0,0,15.5,0,0,0,0,12.4,0,0,0,0.271,81.83,141.95000000000002,0.16,1012,1.9000000000000001,12,2.6,N/A
2020,8,10,7,0,0,15.4,0,0,0,0,12.200000000000001,0,0,0,0.272,81.36,129.1,0.16,1012,1.9000000000000001,1,2.5,N/A
2020,8,10,8,0,0,15.600000000000001,0,0,0,0,12.100000000000001,0,0,0,0.272,79.89,116.10000000000001,0.16,1012,1.9000000000000001,354,2.4000000000000004,N/A
2020,8,10,9,0,0,15.700000000000001,0,0,0,0,12.100000000000001,0,0,0,0.272,78.94,103.19,0.16,1012,1.8,351,2.4000000000000004,N/A
2020,8,10,10,0,0,16.3,0,0,0,0,12.4,0,0,0,0.271,77.69,90.01,0.16,1013,1.8,350,2.4000000000000004,N/A
2020,8,10,11,0,46,18,46,544,155,0,13.200000000000001,544,0,155,0.27,73.32000000000001,78.38,0.16,1013,1.8,352,2.7,N/A
2020,8,10,12,0,74,19.6,74,700,345,0,14,700,0,345,0.269,70.2,67.16,0.16,1013,1.8,354,2.7,N/A
2020,8,10,13,0,90,21.3,90,779,511,0,15.3,779,0,511,0.269,68.77,57.32,0.16,1012,1.9000000000000001,355,2.4000000000000004,N/A
2020,8,10,14,0,103,22.900000000000002,103,813,628,0,16.1,813,0,628,0.269,65.37,49.76,0.16,1011,2,354,2.4000000000000004,N/A
2020,8,10,15,0,105,24.1,105,838,691,0,16.5,838,0,691,0.269,62.660000000000004,45.63,0.16,1010,2,355,2.3000000000000003,N/A
2020,8,10,16,0,108,24.900000000000002,108,827,683,0,17.1,827,0,683,0.269,61.76,45.9,0.16,1009,2.1,359,2.1,N/A
2020,8,10,17,0,104,25.200000000000003,104,801,614,0,17.6,801,0,614,0.269,62.78,50.49,0.16,1008,2.1,3,1.9000000000000001,N/A
2020,8,10,18,0,89,25.200000000000003,89,764,489,0,17.900000000000002,764,0,489,0.267,63.980000000000004,58.38,0.16,1007,2.2,4,1.7000000000000002,N/A
2020,8,10,19,0,74,24.6,74,656,316,0,18.400000000000002,656,0,316,0.266,68.24,68.41,0.16,1007,2.3000000000000003,359,1.6,N/A
2020,8,10,20,0,47,22.900000000000002,47,426,123,0,17.5,426,0,123,0.265,71.62,79.75,0.16,1007,2.5,2,1.5,N/A
2020,8,10,21,0,0,21.6,0,0,0,0,16.5,0,0,0,0.265,72.72,92.02,0.16,1007,2.6,3,1.7000000000000002,N/A
2020,8,10,22,0,0,20.8,0,0,0,0,16.3,0,0,0,0.266,75.35000000000001,104.68,0.16,1007,2.6,357,1.8,N/A
2020,8,10,23,0,0,20.5,0,0,0,7,15.9,0,0,0,0.267,75.04,117.60000000000001,0.16,1007,2.7,346,1.8,N/A
2020,8,11,0,0,0,20.200000000000003,0,0,0,0,15.600000000000001,0,0,0,0.268,74.79,130.59,0.16,1007,2.7,338,1.9000000000000001,N/A
2020,8,11,1,0,0,20,0,0,0,3,15.200000000000001,0,0,0,0.27,74.06,143.37,0.16,1007,2.7,331,2,N/A
2020,8,11,2,0,0,19.8,0,0,0,0,15,0,0,0,0.271,73.71000000000001,155.3,0.16,1007,2.7,326,2.1,N/A
2020,8,11,3,0,0,19.6,0,0,0,7,14.9,0,0,0,0.272,74.28,164.07,0.16,1008,2.8000000000000003,316,2.2,N/A
2020,8,11,4,0,0,19.400000000000002,0,0,0,0,15,0,0,0,0.273,75.61,163.33,0.16,1008,3,297,2.3000000000000003,N/A
2020,8,11,5,0,0,19.200000000000003,0,0,0,7,15.200000000000001,0,0,0,0.273,77.75,153.89000000000001,0.16,1009,3.3000000000000003,262,2.8000000000000003,N/A
2020,8,11,6,0,0,18.8,0,0,0,4,15.5,0,0,0,0.273,81.07000000000001,141.77,0.16,1011,3.6,237,4.3,N/A
2020,8,11,7,0,0,17.3,0,0,0,7,14.8,0,0,0,0.274,85.45,128.94,0.16,1013,3.6,213,6.7,N/A
2020,8,11,8,0,0,15.700000000000001,0,0,0,7,13.3,0,0,0,0.274,85.62,115.94,0.16,1014,3.4000000000000004,208,6.6000000000000005,N/A
2020,8,11,9,0,0,14.8,0,0,0,7,11.700000000000001,0,0,0,0.274,81.67,103.02,0.16,1016,3.1,211,5.6000000000000005,N/A
2020,8,11,10,0,0,14.4,0,0,0,1,10.600000000000001,0,0,0,0.273,77.71000000000001,89.85000000000001,0.16,1016,2.8000000000000003,217,4.800000000000001,N/A
2020,8,11,11,0,82,14.5,82,215,126,0,9.700000000000001,215,0,126,0.272,72.96000000000001,78.18,0.16,1017,2.6,218,4.7,N/A
2020,8,11,12,0,141,14.700000000000001,160,333,291,3,9,22,0,149,0.272,68.77,66.93,0.16,1018,2.6,219,4.7,N/A
2020,8,11,13,0,235,14.8,214,421,443,3,8.6,126,0,303,0.272,66.35,57.07,0.16,1018,2.7,222,4.7,N/A
2020,8,11,14,0,91,14.9,252,462,552,4,8.3,0,0,91,0.273,64.59,49.47,0.16,1018,2.8000000000000003,226,4.5,N/A
2020,8,11,15,0,281,14.9,281,469,610,0,8.1,469,0,610,0.274,63.86,45.33,0.16,1017,2.8000000000000003,228,4.3,N/A
2020,8,11,16,0,250,14.9,288,448,601,4,8.1,20,0,264,0.275,63.96,45.61,0.16,1016,2.9000000000000004,226,4.3,N/A
2020,8,11,17,0,260,14.600000000000001,277,407,538,4,8.200000000000001,46,0,289,0.276,65.57000000000001,50.24,0.16,1016,3,220,4.5,N/A
2020,8,11,18,0,91,14.100000000000001,220,394,427,4,8.200000000000001,0,0,91,0.277,67.84,58.17,0.16,1016,3,212,4.4,N/A
2020,8,11,19,0,139,13.4,163,281,267,4,8.200000000000001,40,7,154,0.277,70.74,68.24,0.16,1016,3,205,4.1000000000000005,N/A
2020,8,11,20,0,22,12.600000000000001,75,103,93,4,8.200000000000001,0,7,22,0.276,74.51,79.61,0.16,1016,3,203,4.4,N/A
2020,8,11,21,0,0,11.9,0,0,0,7,8.1,0,0,0,0.276,77.61,91.9,0.16,1018,3,203,4.2,N/A
2020,8,11,22,0,0,11.4,0,0,0,7,7.9,0,0,0,0.275,79.27,104.58,0.16,1018,3,201,3.7,N/A
2020,8,11,23,0,0,11.100000000000001,0,0,0,6,7.800000000000001,0,0,0,0.275,80.3,117.51,0.16,1019,2.9000000000000004,195,3.3000000000000003,N/A
